Time,Delta,Dela Prev,Data Id,Data Type,Data Count,Ip Address,Data
Elapsed Time,Delta,Longitude,Latitude0.174501,0.173503,-91.7776433,37.9513783
0.378954,0.204453,-91.7776433,37.9513783
0.583407,0.204453,-91.777645,37.9513783
0.786896,0.203489,-91.777645,37.9513783
0.991349,0.204453,-91.7776466,37.9513783
1.194806,0.203457,-91.7776466,37.9513783
1.399261,0.204455,-91.7776466,37.95138
1.602715,0.203454,-91.7776483,37.95138
1.807165,0.20445,-91.7776483,37.95138
2.01062,0.203455,-91.77765,37.95138
