Time, Delta, Dela Prev, Data Id, Data Type, Data Count, Ip Address, Data
2019-05-08 13:25:09.323190,5.473538,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.324187,5.474535,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.324187,5.474535,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.324187,5.474535,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.325197,5.475545,0.00101,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.325197,5.475545,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.325197,5.475545,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.328177,5.478525,0.00298,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.328177,5.478525,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.328177,5.478525,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.328177,5.478525,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.329174,5.479522,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.329174,5.479522,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.329174,5.479522,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.329174,5.479522,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.329174,5.479522,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.330171,5.480519,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.330171,5.480519,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.330171,5.480519,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.330171,5.480519,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.331169,5.481517,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.331169,5.481517,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.331169,5.481517,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.331169,5.481517,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.332166,5.482514,0.000997,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.332166,5.482514,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.332166,5.482514,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.332166,5.482514,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.333164,5.483512,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.333164,5.483512,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.333164,5.483512,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.333164,5.483512,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.334162,5.48451,0.000998,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.334162,5.48451,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.334162,5.48451,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.334162,5.48451,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.335158,5.485506,0.000996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.335158,5.485506,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.335158,5.485506,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.335158,5.485506,0.0,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.338152,5.4885,0.002994,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:25:09.338152,5.4885,0.0,0,b,0,('0.0.0.0', 11000),()
