Time, Delta, Dela Prev, Data Id, Data Type, Data Count, Ip Address, Data
2019-05-08 13:23:59.151534,2.003711,2019-05-08 13:23:59.151534,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.156523,2.0087,2019-05-08 13:23:59.156523,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.159515,2.011692,2019-05-08 13:23:59.159515,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.161509,2.013686,2019-05-08 13:23:59.161509,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.163504,2.015681,2019-05-08 13:23:59.163504,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.167492,2.019669,2019-05-08 13:23:59.167492,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.169486,2.021663,2019-05-08 13:23:59.169486,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.171481,2.023658,2019-05-08 13:23:59.171481,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.174473,2.02665,2019-05-08 13:23:59.174473,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.178463,2.03064,2019-05-08 13:23:59.178463,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.180458,2.032635,2019-05-08 13:23:59.180458,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.182452,2.034629,2019-05-08 13:23:59.182452,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.184447,2.036624,2019-05-08 13:23:59.184447,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.188437,2.040614,2019-05-08 13:23:59.188437,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.190431,2.042608,2019-05-08 13:23:59.190431,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.193425,2.045602,2019-05-08 13:23:59.193425,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.197414,2.049591,2019-05-08 13:23:59.197414,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.199407,2.051584,2019-05-08 13:23:59.199407,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.201403,2.05358,2019-05-08 13:23:59.201403,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.204394,2.056571,2019-05-08 13:23:59.204394,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.208385,2.060562,2019-05-08 13:23:59.208385,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.211375,2.063552,2019-05-08 13:23:59.211375,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.213370,2.065547,2019-05-08 13:23:59.213370,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.216363,2.06854,2019-05-08 13:23:59.216363,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.219354,2.071531,2019-05-08 13:23:59.219354,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.221349,2.073526,2019-05-08 13:23:59.221349,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.223344,2.075521,2019-05-08 13:23:59.223344,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.227334,2.079511,2019-05-08 13:23:59.227334,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.229328,2.081505,2019-05-08 13:23:59.229328,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.230325,2.082502,2019-05-08 13:23:59.230325,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.231322,2.083499,2019-05-08 13:23:59.231322,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.232320,2.084497,2019-05-08 13:23:59.232320,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.234316,2.086493,2019-05-08 13:23:59.234316,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.235313,2.08749,2019-05-08 13:23:59.235313,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.240299,2.092476,2019-05-08 13:23:59.240299,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.242304,2.094481,2019-05-08 13:23:59.242304,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.244289,2.096466,2019-05-08 13:23:59.244289,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.247282,2.099459,2019-05-08 13:23:59.247282,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.251270,2.103447,2019-05-08 13:23:59.251270,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.253265,2.105442,2019-05-08 13:23:59.253265,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.255258,2.107435,2019-05-08 13:23:59.255258,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.259255,2.111432,2019-05-08 13:23:59.259255,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.261243,2.11342,2019-05-08 13:23:59.261243,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.262240,2.114417,2019-05-08 13:23:59.262240,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.264235,2.116412,2019-05-08 13:23:59.264235,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.265232,2.117409,2019-05-08 13:23:59.265232,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.266230,2.118407,2019-05-08 13:23:59.266230,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.271217,2.123394,2019-05-08 13:23:59.271217,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.275206,2.127383,2019-05-08 13:23:59.275206,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.278199,2.130376,2019-05-08 13:23:59.278199,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.282187,2.134364,2019-05-08 13:23:59.282187,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.285180,2.137357,2019-05-08 13:23:59.285180,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.288174,2.140351,2019-05-08 13:23:59.288174,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.293159,2.145336,2019-05-08 13:23:59.293159,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.296150,2.148327,2019-05-08 13:23:59.296150,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.299143,2.15132,2019-05-08 13:23:59.299143,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.303134,2.155311,2019-05-08 13:23:59.303134,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.304132,2.156309,2019-05-08 13:23:59.304132,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.306125,2.158302,2019-05-08 13:23:59.306125,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.307121,2.159298,2019-05-08 13:23:59.307121,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.312108,2.164285,2019-05-08 13:23:59.312108,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.314102,2.166279,2019-05-08 13:23:59.314102,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.315100,2.167277,2019-05-08 13:23:59.315100,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.316097,2.168274,2019-05-08 13:23:59.316097,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.318092,2.170269,2019-05-08 13:23:59.318092,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.319089,2.171266,2019-05-08 13:23:59.319089,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.320086,2.172263,2019-05-08 13:23:59.320086,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.324077,2.176254,2019-05-08 13:23:59.324077,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.326071,2.178248,2019-05-08 13:23:59.326071,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.329063,2.18124,2019-05-08 13:23:59.329063,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.331059,2.183236,2019-05-08 13:23:59.331059,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.335054,2.187231,2019-05-08 13:23:59.335054,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.337041,2.189218,2019-05-08 13:23:59.337041,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.339036,2.191213,2019-05-08 13:23:59.339036,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.344023,2.1962,2019-05-08 13:23:59.344023,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.346018,2.198195,2019-05-08 13:23:59.346018,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.347015,2.199192,2019-05-08 13:23:59.347015,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.349010,2.201187,2019-05-08 13:23:59.349010,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.350007,2.202184,2019-05-08 13:23:59.350007,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.351004,2.203181,2019-05-08 13:23:59.351004,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.352999,2.205176,2019-05-08 13:23:59.352999,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.356989,2.209166,2019-05-08 13:23:59.356989,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.358996,2.211173,2019-05-08 13:23:59.358996,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.360978,2.213155,2019-05-08 13:23:59.360978,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.361977,2.214154,2019-05-08 13:23:59.361977,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.365965,2.218142,2019-05-08 13:23:59.365965,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.368957,2.221134,2019-05-08 13:23:59.368957,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.370951,2.223128,2019-05-08 13:23:59.370951,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.372947,2.225124,2019-05-08 13:23:59.372947,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.378931,2.231108,2019-05-08 13:23:59.378931,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.380926,2.233103,2019-05-08 13:23:59.380926,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.383917,2.236094,2019-05-08 13:23:59.383917,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.387907,2.240084,2019-05-08 13:23:59.387907,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.390899,2.243076,2019-05-08 13:23:59.390899,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.393891,2.246068,2019-05-08 13:23:59.393891,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.398885,2.251062,2019-05-08 13:23:59.398885,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.401869,2.254046,2019-05-08 13:23:59.401869,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.403865,2.256042,2019-05-08 13:23:59.403865,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.406857,2.259034,2019-05-08 13:23:59.406857,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.409849,2.262026,2019-05-08 13:23:59.409849,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.411843,2.26402,2019-05-08 13:23:59.411843,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.412841,2.265018,2019-05-08 13:23:59.412841,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.414835,2.267012,2019-05-08 13:23:59.414835,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.415832,2.268009,2019-05-08 13:23:59.415832,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.419823,2.272,2019-05-08 13:23:59.419823,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.420819,2.272996,2019-05-08 13:23:59.420819,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.422813,2.27499,2019-05-08 13:23:59.422813,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.424808,2.276985,2019-05-08 13:23:59.424808,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.426804,2.278981,2019-05-08 13:23:59.426804,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.430795,2.282972,2019-05-08 13:23:59.430795,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.432788,2.284965,2019-05-08 13:23:59.432788,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.434782,2.286959,2019-05-08 13:23:59.434782,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.436777,2.288954,2019-05-08 13:23:59.436777,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.441766,2.293943,2019-05-08 13:23:59.441766,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.443758,2.295935,2019-05-08 13:23:59.443758,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.446749,2.298926,2019-05-08 13:23:59.446749,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.448745,2.300922,2019-05-08 13:23:59.448745,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.452735,2.304912,2019-05-08 13:23:59.452735,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.454729,2.306906,2019-05-08 13:23:59.454729,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.457721,2.309898,2019-05-08 13:23:59.457721,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.461711,2.313888,2019-05-08 13:23:59.461711,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.463707,2.315884,2019-05-08 13:23:59.463707,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.465699,2.317876,2019-05-08 13:23:59.465699,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.468692,2.320869,2019-05-08 13:23:59.468692,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.472682,2.324859,2019-05-08 13:23:59.472682,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.474676,2.326853,2019-05-08 13:23:59.474676,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.477668,2.329845,2019-05-08 13:23:59.477668,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.479664,2.331841,2019-05-08 13:23:59.479664,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.483654,2.335831,2019-05-08 13:23:59.483654,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.485647,2.337824,2019-05-08 13:23:59.485647,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.487642,2.339819,2019-05-08 13:23:59.487642,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.489636,2.341813,2019-05-08 13:23:59.489636,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.494623,2.3468,2019-05-08 13:23:59.494623,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.496618,2.348795,2019-05-08 13:23:59.496618,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.498612,2.350789,2019-05-08 13:23:59.498612,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.501605,2.353782,2019-05-08 13:23:59.501605,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.505594,2.357771,2019-05-08 13:23:59.505594,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.507589,2.359766,2019-05-08 13:23:59.507589,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.510582,2.362759,2019-05-08 13:23:59.510582,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.514571,2.366748,2019-05-08 13:23:59.514571,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.516565,2.368742,2019-05-08 13:23:59.516565,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.518559,2.370736,2019-05-08 13:23:59.518559,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.521552,2.373729,2019-05-08 13:23:59.521552,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.525551,2.377728,2019-05-08 13:23:59.525551,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.527535,2.379712,2019-05-08 13:23:59.527535,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.529530,2.381707,2019-05-08 13:23:59.529530,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.534517,2.386694,2019-05-08 13:23:59.534517,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.536511,2.388688,2019-05-08 13:23:59.536511,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.538506,2.390683,2019-05-08 13:23:59.538506,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.540501,2.392678,2019-05-08 13:23:59.540501,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.544491,2.396668,2019-05-08 13:23:59.544491,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.545488,2.397665,2019-05-08 13:23:59.545488,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.547483,2.39966,2019-05-08 13:23:59.547483,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.550474,2.402651,2019-05-08 13:23:59.550474,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.554464,2.406641,2019-05-08 13:23:59.554464,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.556459,2.408636,2019-05-08 13:23:59.556459,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.559451,2.411628,2019-05-08 13:23:59.559451,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.561445,2.413622,2019-05-08 13:23:59.561445,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.565435,2.417612,2019-05-08 13:23:59.565435,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.567429,2.419606,2019-05-08 13:23:59.567429,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.570421,2.422598,2019-05-08 13:23:59.570421,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.573414,2.425591,2019-05-08 13:23:59.573414,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.577403,2.42958,2019-05-08 13:23:59.577403,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.579397,2.431574,2019-05-08 13:23:59.579397,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.581392,2.433569,2019-05-08 13:23:59.581392,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.585382,2.437559,2019-05-08 13:23:59.585382,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.587376,2.439553,2019-05-08 13:23:59.587376,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.590368,2.442545,2019-05-08 13:23:59.590368,0,b,0,('0.0.0.0', 11000),()
2019-05-08 13:23:59.594358,2.446535,2019-05-08 13:23:59.594358,0,b,0,('0.0.0.0', 11000),()
