Time,Delta,Dela Prev,Data Id,Data Type,Data Count,Ip Address,Data
2019-05-08 13:35:44.030326,0.878413,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.030326,0.878413,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.031323,0.87941,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.031323,0.87941,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.031323,0.87941,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.031323,0.87941,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.032320,0.880407,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.032320,0.880407,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.032320,0.880407,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.032320,0.880407,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.033318,0.881405,0.000998,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.033318,0.881405,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.033318,0.881405,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.033318,0.881405,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.034317,0.882404,0.000999,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.034317,0.882404,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.034317,0.882404,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.034317,0.882404,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.035312,0.883399,0.000995,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.035312,0.883399,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.035312,0.883399,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.036315,0.884402,0.001003,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.036315,0.884402,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.039301,0.887388,0.002986,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.039301,0.887388,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.039301,0.887388,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.039301,0.887388,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.040299,0.888386,0.000998,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.040299,0.888386,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.040299,0.888386,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.041296,0.889383,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.041296,0.889383,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.041296,0.889383,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.041296,0.889383,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.042294,0.890381,0.000998,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.042294,0.890381,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.042294,0.890381,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.042294,0.890381,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.043290,0.891377,0.000996,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.043290,0.891377,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.043290,0.891377,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.043290,0.891377,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.044289,0.892376,0.000999,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.044289,0.892376,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.044289,0.892376,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.044289,0.892376,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.045286,0.893373,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.045286,0.893373,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.045286,0.893373,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.045286,0.893373,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.046283,0.89437,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.046283,0.89437,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.046283,0.89437,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.046283,0.89437,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.049277,0.897364,0.002994,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.049277,0.897364,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.049277,0.897364,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.049277,0.897364,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.050272,0.898359,0.000995,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.050272,0.898359,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.050272,0.898359,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.051270,0.899357,0.000998,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.051270,0.899357,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.051270,0.899357,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.051270,0.899357,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.052268,0.900355,0.000998,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.052268,0.900355,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.053278,0.901365,0.00101,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.053278,0.901365,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.053278,0.901365,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.054262,0.902349,0.000984,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.054262,0.902349,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.054262,0.902349,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.054262,0.902349,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.055258,0.903345,0.000996,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.055258,0.903345,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.055258,0.903345,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.055258,0.903345,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.056257,0.904344,0.000999,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.056257,0.904344,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.056257,0.904344,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.056257,0.904344,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.058251,0.906338,0.001994,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.059249,0.907336,0.000998,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.059249,0.907336,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.059249,0.907336,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.060246,0.908333,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.060246,0.908333,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.060246,0.908333,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.060246,0.908333,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.061243,0.90933,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.061243,0.90933,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.061243,0.90933,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.061243,0.90933,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.062239,0.910326,0.000996,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.062239,0.910326,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.062239,0.910326,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.062239,0.910326,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.063238,0.911325,0.000999,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.063238,0.911325,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.063238,0.911325,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.063238,0.911325,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.064235,0.912322,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.064235,0.912322,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.064235,0.912322,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.065232,0.913319,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.065232,0.913319,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.065232,0.913319,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.065232,0.913319,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.066229,0.914316,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.066229,0.914316,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.066229,0.914316,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.066229,0.914316,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.069223,0.91731,0.002994,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.070234,0.918321,0.001011,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.070234,0.918321,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.071216,0.919303,0.000982,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.071216,0.919303,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.071216,0.919303,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.071216,0.919303,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.072213,0.9203,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.072213,0.9203,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.072213,0.9203,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.072213,0.9203,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.073212,0.921299,0.000999,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.073212,0.921299,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.073212,0.921299,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.073212,0.921299,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.074209,0.922296,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.074209,0.922296,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.074209,0.922296,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.074209,0.922296,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.075207,0.923294,0.000998,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.075207,0.923294,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.075207,0.923294,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.075207,0.923294,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.076204,0.924291,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.076204,0.924291,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.076204,0.924291,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.076204,0.924291,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.079194,0.927281,0.00299,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.079194,0.927281,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.079194,0.927281,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.079194,0.927281,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.080195,0.928282,0.001001,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.080195,0.928282,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.080195,0.928282,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.080195,0.928282,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.081190,0.929277,0.000995,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.081190,0.929277,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.081190,0.929277,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.081190,0.929277,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.082188,0.930275,0.000998,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.082188,0.930275,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.082188,0.930275,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.082188,0.930275,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.083184,0.931271,0.000996,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.083184,0.931271,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.083184,0.931271,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.083184,0.931271,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.084181,0.932268,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.084181,0.932268,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.084181,0.932268,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.084181,0.932268,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.085180,0.933267,0.000999,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.085180,0.933267,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.085180,0.933267,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.086183,0.93427,0.001003,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.086183,0.93427,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.088173,0.93626,0.00199,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.089168,0.937255,0.000995,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.089168,0.937255,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.089168,0.937255,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.089168,0.937255,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.090166,0.938253,0.000998,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.090166,0.938253,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.090166,0.938253,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.090166,0.938253,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.091163,0.93925,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.091163,0.93925,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.091163,0.93925,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.092160,0.940247,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.092160,0.940247,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.092160,0.940247,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.092160,0.940247,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.093157,0.941244,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.093157,0.941244,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.093157,0.941244,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.093157,0.941244,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.094156,0.942243,0.000999,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.094156,0.942243,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.094156,0.942243,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.094156,0.942243,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.095153,0.94324,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.095153,0.94324,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.095153,0.94324,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.095153,0.94324,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.096150,0.944237,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.096150,0.944237,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.096150,0.944237,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.096150,0.944237,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.099156,0.947243,0.003006,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.099156,0.947243,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.099156,0.947243,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.099156,0.947243,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.100142,0.948229,0.000986,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.100142,0.948229,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.100142,0.948229,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.101137,0.949224,0.000995,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.101137,0.949224,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.101137,0.949224,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.101137,0.949224,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.102134,0.950221,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.102134,0.950221,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.102134,0.950221,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.103147,0.951234,0.001013,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.103147,0.951234,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.104129,0.952216,0.000982,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.104129,0.952216,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.104129,0.952216,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.104129,0.952216,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.105128,0.953215,0.000999,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.105128,0.953215,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.105128,0.953215,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.105128,0.953215,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.106124,0.954211,0.000996,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.106124,0.954211,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.106124,0.954211,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.106124,0.954211,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.108119,0.956206,0.001995,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.109117,0.957204,0.000998,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.109117,0.957204,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.109117,0.957204,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.110113,0.9582,0.000996,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.110113,0.9582,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.110113,0.9582,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.110113,0.9582,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.111111,0.959198,0.000998,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.111111,0.959198,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.111111,0.959198,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.111111,0.959198,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.112108,0.960195,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.112108,0.960195,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.112108,0.960195,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.112108,0.960195,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.113104,0.961191,0.000996,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.113104,0.961191,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.113104,0.961191,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.113104,0.961191,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.114102,0.962189,0.000998,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.114102,0.962189,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.114102,0.962189,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.114102,0.962189,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.115100,0.963187,0.000998,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.115100,0.963187,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.115100,0.963187,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.115100,0.963187,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.116097,0.964184,0.000997,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.116097,0.964184,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.116097,0.964184,0.0,0,b,0,('0.0.0.0'; 11000),()
2019-05-08 13:35:44.116097,0.964184,0.0,0,b,0,('0.0.0.0'; 11000),()
