Time,Delta,Dela Prev,Data,Data Id,Data Type,Data Count,Ip Address
2019-05-08 13:28:17.304511,4.427447,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.304511,4.427447,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.305507,4.428443,0.000996,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.305507,4.428443,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.305507,4.428443,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.305507,4.428443,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.306505,4.429441,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.306505,4.429441,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.306505,4.429441,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.306505,4.429441,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.308500,4.431436,0.001995,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.309503,4.432439,0.001003,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.309503,4.432439,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.309503,4.432439,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.310494,4.43343,0.000991,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.310494,4.43343,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.310494,4.43343,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.310494,4.43343,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.311490,4.434426,0.000996,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.311490,4.434426,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.311490,4.434426,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.312489,4.435425,0.000999,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.312489,4.435425,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.313487,4.436423,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.313487,4.436423,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.313487,4.436423,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.313487,4.436423,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.314484,4.43742,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.314484,4.43742,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.314484,4.43742,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.314484,4.43742,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.315481,4.438417,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.315481,4.438417,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.315481,4.438417,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.315481,4.438417,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.316478,4.439414,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.316478,4.439414,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.316478,4.439414,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.316478,4.439414,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.318472,4.441408,0.001994,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.319472,4.442408,0.001,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.319472,4.442408,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.319472,4.442408,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.320467,4.443403,0.000995,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.320467,4.443403,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.320467,4.443403,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.320467,4.443403,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.321466,4.444402,0.000999,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.321466,4.444402,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.321466,4.444402,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.321466,4.444402,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.322464,4.4454,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.322464,4.4454,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.322464,4.4454,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.322464,4.4454,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.323460,4.446396,0.000996,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.323460,4.446396,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.323460,4.446396,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.323460,4.446396,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.324457,4.447393,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.324457,4.447393,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.324457,4.447393,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.324457,4.447393,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.325456,4.448392,0.000999,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.325456,4.448392,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.325456,4.448392,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.325456,4.448392,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.326452,4.449388,0.000996,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.326452,4.449388,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.326452,4.449388,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.326452,4.449388,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.329462,4.452398,0.00301,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.330442,4.453378,0.00098,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.330442,4.453378,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.330442,4.453378,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.331439,4.454375,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.331439,4.454375,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.331439,4.454375,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.331439,4.454375,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.332435,4.455371,0.000996,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.332435,4.455371,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.332435,4.455371,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.332435,4.455371,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.333433,4.456369,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.333433,4.456369,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.333433,4.456369,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.333433,4.456369,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.334431,4.457367,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.334431,4.457367,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.334431,4.457367,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.335427,4.458363,0.000996,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.335427,4.458363,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.335427,4.458363,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.335427,4.458363,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.336425,4.459361,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.336425,4.459361,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.336425,4.459361,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.336425,4.459361,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.337423,4.460359,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.337423,4.460359,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.337423,4.460359,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.337423,4.460359,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.340414,4.46335,0.002991,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.341413,4.464349,0.000999,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.341413,4.464349,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.341413,4.464349,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.341413,4.464349,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.342409,4.465345,0.000996,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.342409,4.465345,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.342409,4.465345,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.343406,4.466342,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.343406,4.466342,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.343406,4.466342,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.344403,4.467339,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.344403,4.467339,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.344403,4.467339,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.345406,4.468342,0.001003,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.345406,4.468342,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.346399,4.469335,0.000993,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.346399,4.469335,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.346399,4.469335,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.347398,4.470334,0.000999,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.347398,4.470334,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.347398,4.470334,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.348393,4.471329,0.000995,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.350388,4.473324,0.001995,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.351386,4.474322,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.351386,4.474322,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.352382,4.475318,0.000996,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.352382,4.475318,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.352382,4.475318,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.352382,4.475318,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.353380,4.476316,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.353380,4.476316,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.353380,4.476316,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.353380,4.476316,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.354377,4.477313,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.354377,4.477313,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.354377,4.477313,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.354377,4.477313,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.355374,4.47831,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.355374,4.47831,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.355374,4.47831,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.355374,4.47831,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.356371,4.479307,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.356371,4.479307,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.356371,4.479307,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.356371,4.479307,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.357368,4.480304,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.357368,4.480304,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.357368,4.480304,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.357368,4.480304,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.358365,4.481301,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.358365,4.481301,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.358365,4.481301,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.358365,4.481301,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.361360,4.484296,0.002995,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.361360,4.484296,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.362358,4.485294,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.362358,4.485294,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.362358,4.485294,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.363352,4.486288,0.000994,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.363352,4.486288,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.363352,4.486288,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.363352,4.486288,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.364350,4.487286,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.364350,4.487286,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.364350,4.487286,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.364350,4.487286,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.365347,4.488283,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.365347,4.488283,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.365347,4.488283,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.366346,4.489282,0.000999,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.366346,4.489282,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.366346,4.489282,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.366346,4.489282,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.367343,4.490279,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.367343,4.490279,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.367343,4.490279,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.367343,4.490279,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.368341,4.491277,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.368341,4.491277,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.368341,4.491277,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.368341,4.491277,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.370334,4.49327,0.001993,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.371333,4.494269,0.000999,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.371333,4.494269,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.371333,4.494269,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.371333,4.494269,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.372328,4.495264,0.000995,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.372328,4.495264,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.372328,4.495264,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.372328,4.495264,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.373327,4.496263,0.000999,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.373327,4.496263,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.373327,4.496263,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.373327,4.496263,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.374324,4.49726,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.374324,4.49726,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.374324,4.49726,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.375321,4.498257,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.375321,4.498257,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.375321,4.498257,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.375321,4.498257,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.376319,4.499255,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.376319,4.499255,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.376319,4.499255,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.376319,4.499255,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.377315,4.500251,0.000996,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.377315,4.500251,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.377315,4.500251,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.377315,4.500251,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.378314,4.50125,0.000999,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.378314,4.50125,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.379322,4.502258,0.001008,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.381306,4.504242,0.001984,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.381306,4.504242,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.381306,4.504242,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.382303,4.505239,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.382303,4.505239,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.382303,4.505239,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.382303,4.505239,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.383300,4.506236,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.383300,4.506236,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.383300,4.506236,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.383300,4.506236,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.384298,4.507234,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.384298,4.507234,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.384298,4.507234,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.384298,4.507234,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.385295,4.508231,0.000997,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.385295,4.508231,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.385295,4.508231,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.386293,4.509229,0.000998,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.386293,4.509229,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.386293,4.509229,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.386293,4.509229,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.387289,4.510225,0.000996,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.387289,4.510225,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.387289,4.510225,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.387289,4.510225,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.388289,4.511225,0.001,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.388289,4.511225,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.388289,4.511225,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.388289,4.511225,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.389285,4.512221,0.000996,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.389285,4.512221,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.389285,4.512221,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.389285,4.512221,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.392281,4.515217,0.002996,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.392281,4.515217,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.392281,4.515217,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.392281,4.515217,0.0,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.393274,4.51621,0.000993,(),0,b,0,('0.0.0.0', 11000)
2019-05-08 13:28:17.393274,4.51621,0.0,(),0,b,0,('0.0.0.0', 11000)
