Time,Delta,Dela Prev,Data Id,Data Type,Data Count,Ip Address,Data
2019-05-11 09:42:53.798157,20.430901,0.207928,5100,L,2,('192.168.1.136'; 11000),(917832500, 379523683)
2019-05-11 09:42:53.999224,20.631968,0.201067,5100,L,2,('192.168.1.136'; 11000),(917832650, 379523683)
2019-05-11 09:42:54.200076,20.83282,0.200852,5100,L,2,('192.168.1.136'; 11000),(917832800, 379523666)
2019-05-11 09:42:54.409430,21.042174,0.209354,5100,L,2,('192.168.1.136'; 11000),(917832933, 379523666)
2019-05-11 09:42:54.613639,21.246383,0.204209,5100,L,2,('192.168.1.136'; 11000),(917833100, 379523666)
2019-05-11 09:42:54.802777,21.435521,0.189138,5100,L,2,('192.168.1.136'; 11000),(917833400, 379523650)
2019-05-11 09:42:55.018642,21.651386,0.215865,5100,L,2,('192.168.1.136'; 11000),(917833566, 379523650)
2019-05-11 09:42:55.220532,21.853276,0.20189,5100,L,2,('192.168.1.136'; 11000),(917833733, 379523650)
2019-05-11 09:42:55.417459,22.050203,0.196927,5100,L,2,('192.168.1.136'; 11000),(917833900, 379523650)
2019-05-11 09:42:55.633443,22.266187,0.215984,5100,L,2,('192.168.1.136'; 11000),(917834066, 379523633)
2019-05-11 09:42:55.836084,22.468828,0.202641,5100,L,2,('192.168.1.136'; 11000),(917834233, 379523633)
2019-05-11 09:42:56.026941,22.659685,0.190857,5100,L,2,('192.168.1.136'; 11000),(917834400, 379523633)
2019-05-11 09:42:56.234157,22.866901,0.207216,5100,L,2,('192.168.1.136'; 11000),(917834583, 379523616)
2019-05-11 09:42:56.447043,23.079787,0.212886,5100,L,2,('192.168.1.136'; 11000),(917834750, 379523616)
2019-05-11 09:42:56.651112,23.283856,0.204069,5100,L,2,('192.168.1.136'; 11000),(917834933, 379523600)
2019-05-11 09:42:56.846694,23.479438,0.195582,5100,L,2,('192.168.1.136'; 11000),(917835100, 379523600)
2019-05-11 09:42:57.049712,23.682456,0.203018,5100,L,2,('192.168.1.136'; 11000),(917835283, 379523583)
2019-05-11 09:42:57.252703,23.885447,0.202991,5100,L,2,('192.168.1.136'; 11000),(917835450, 379523583)
2019-05-11 09:42:57.465637,24.098381,0.212934,5100,L,2,('192.168.1.136'; 11000),(917835633, 379523566)
2019-05-11 09:42:57.659928,24.292672,0.194291,5100,L,2,('192.168.1.136'; 11000),(917835816, 379523566)
2019-05-11 09:42:57.873483,24.506227,0.213555,5100,L,2,('192.168.1.136'; 11000),(917836000, 379523566)
2019-05-11 09:42:58.074110,24.706854,0.200627,5100,L,2,('192.168.1.136'; 11000),(917836183, 379523566)
2019-05-11 09:42:58.280685,24.913429,0.206575,5100,L,2,('192.168.1.136'; 11000),(917836366, 379523550)
2019-05-11 09:42:58.480121,25.112865,0.199436,5100,L,2,('192.168.1.136'; 11000),(917836550, 379523550)
2019-05-11 09:42:58.684587,25.317331,0.204466,5100,L,2,('192.168.1.136'; 11000),(917836733, 379523550)
2019-05-11 09:42:58.897953,25.530697,0.213366,5100,L,2,('192.168.1.136'; 11000),(917836900, 379523550)
2019-05-11 09:42:59.093745,25.726489,0.195792,5100,L,2,('192.168.1.136'; 11000),(917837083, 379523550)
2019-05-11 09:42:59.297980,25.930724,0.204235,5100,L,2,('192.168.1.136'; 11000),(917837250, 379523550)
2019-05-11 09:42:59.495953,26.128697,0.197973,5100,L,2,('192.168.1.136'; 11000),(917837416, 379523533)
2019-05-11 09:42:59.701589,26.334333,0.205636,5100,L,2,('192.168.1.136'; 11000),(917837583, 379523533)
2019-05-11 09:42:59.916783,26.549527,0.215194,5100,L,2,('192.168.1.136'; 11000),(917837750, 379523533)
2019-05-11 09:43:00.107747,26.740491,0.190964,5100,L,2,('192.168.1.136'; 11000),(917837900, 379523533)
2019-05-11 09:43:00.316826,26.94957,0.209079,5100,L,2,('192.168.1.136'; 11000),(917838050, 379523516)
2019-05-11 09:43:00.515989,27.148733,0.199163,5100,L,2,('192.168.1.136'; 11000),(917838200, 379523516)
2019-05-11 09:43:00.719683,27.352427,0.203694,5100,L,2,('192.168.1.136'; 11000),(917838350, 379523516)
2019-05-11 09:43:00.934565,27.567309,0.214882,5100,L,2,('192.168.1.136'; 11000),(917838500, 379523516)
2019-05-11 09:43:01.136238,27.768982,0.201673,5100,L,2,('192.168.1.136'; 11000),(917838633, 379523516)
2019-05-11 09:43:01.343818,27.976562,0.20758,5100,L,2,('192.168.1.136'; 11000),(917838766, 379523516)
2019-05-11 09:43:01.549445,28.182189,0.205627,5100,L,2,('192.168.1.136'; 11000),(917838900, 379523516)
2019-05-11 09:43:01.739379,28.372123,0.189934,5100,L,2,('192.168.1.136'; 11000),(917839033, 379523516)
2019-05-11 09:43:01.950013,28.582757,0.210634,5100,L,2,('192.168.1.136'; 11000),(917839166, 379523500)
2019-05-11 09:43:02.159146,28.79189,0.209133,5100,L,2,('192.168.1.136'; 11000),(917839300, 379523483)
2019-05-11 09:43:02.355419,28.988163,0.196273,5100,L,2,('192.168.1.136'; 11000),(917839416, 379523483)
2019-05-11 09:43:02.561711,29.194455,0.206292,5100,L,2,('192.168.1.136'; 11000),(917839533, 379523466)
2019-05-11 09:43:02.773916,29.40666,0.212205,5100,L,2,('192.168.1.136'; 11000),(917839650, 379523450)
2019-05-11 09:43:02.978262,29.611006,0.204346,5100,L,2,('192.168.1.136'; 11000),(917839766, 379523450)
2019-05-11 09:43:03.176208,29.808952,0.197946,5100,L,2,('192.168.1.136'; 11000),(917839883, 379523433)
2019-05-11 09:43:03.380379,30.013123,0.204171,5100,L,2,('192.168.1.136'; 11000),(917840000, 379523416)
2019-05-11 09:43:03.579540,30.212284,0.199161,5100,L,2,('192.168.1.136'; 11000),(917840083, 379523383)
2019-05-11 09:43:03.785773,30.418517,0.206233,5100,L,2,('192.168.1.136'; 11000),(917840183, 379523366)
2019-05-11 09:43:03.998209,30.630953,0.212436,5100,L,2,('192.168.1.136'; 11000),(917840283, 379523333)
2019-05-11 09:43:04.197274,30.830018,0.199065,5100,L,2,('192.168.1.136'; 11000),(917840366, 379523300)
2019-05-11 09:43:04.398832,31.031576,0.201558,5100,L,2,('192.168.1.136'; 11000),(917840450, 379523250)
2019-05-11 09:43:04.597048,31.229792,0.198216,5100,L,2,('192.168.1.136'; 11000),(917840533, 379523200)
2019-05-11 09:43:04.799673,31.432417,0.202625,5100,L,2,('192.168.1.136'; 11000),(917840600, 379523150)
2019-05-11 09:43:05.016746,31.64949,0.217073,5100,L,2,('192.168.1.136'; 11000),(917840733, 379523016)
2019-05-11 09:43:05.214668,31.847412,0.197922,5100,L,2,('192.168.1.136'; 11000),(917840800, 379522950)
2019-05-11 09:43:05.426068,32.058812,0.2114,5100,L,2,('192.168.1.136'; 11000),(917840850, 379522883)
2019-05-11 09:43:05.627810,32.260554,0.201742,5100,L,2,('192.168.1.136'; 11000),(917840883, 379522800)
2019-05-11 09:43:05.832723,32.465467,0.204913,5100,L,2,('192.168.1.136'; 11000),(917840916, 379522716)
2019-05-11 09:43:06.037266,32.67001,0.204543,5100,L,2,('192.168.1.136'; 11000),(917840950, 379522633)
2019-05-11 09:43:06.238593,32.871337,0.201327,5100,L,2,('192.168.1.136'; 11000),(917840966, 379522533)
2019-05-11 09:43:06.446128,33.078872,0.207535,5100,L,2,('192.168.1.136'; 11000),(917840966, 379522433)
2019-05-11 09:43:06.648586,33.28133,0.202458,5100,L,2,('192.168.1.136'; 11000),(917840966, 379522333)
2019-05-11 09:43:06.854495,33.487239,0.205909,5100,L,2,('192.168.1.136'; 11000),(917840966, 379522233)
2019-05-11 09:43:07.057027,33.689771,0.202532,5100,L,2,('192.168.1.136'; 11000),(917840950, 379522133)
2019-05-11 09:43:07.259755,33.892499,0.202728,5100,L,2,('192.168.1.136'; 11000),(917840933, 379522033)
2019-05-11 09:43:07.466269,34.099013,0.206514,5100,L,2,('192.168.1.136'; 11000),(917840933, 379521933)
2019-05-11 09:43:07.667122,34.299866,0.200853,5100,L,2,('192.168.1.136'; 11000),(917840916, 379521833)
2019-05-11 09:43:07.872403,34.505147,0.205281,5100,L,2,('192.168.1.136'; 11000),(917840900, 379521716)
2019-05-11 09:43:08.071528,34.704272,0.199125,5100,L,2,('192.168.1.136'; 11000),(917840866, 379521616)
2019-05-11 09:43:08.279795,34.912539,0.208267,5100,L,2,('192.168.1.136'; 11000),(917840850, 379521516)
2019-05-11 09:43:08.475348,35.108092,0.195553,5100,L,2,('192.168.1.136'; 11000),(917840833, 379521416)
2019-05-11 09:43:08.686644,35.319388,0.211296,5100,L,2,('192.168.1.136'; 11000),(917840800, 379521300)
2019-05-11 09:43:08.881140,35.513884,0.194496,5100,L,2,('192.168.1.136'; 11000),(917840783, 379521183)
2019-05-11 09:43:09.090067,35.722811,0.208927,5100,L,2,('192.168.1.136'; 11000),(917840750, 379521050)
2019-05-11 09:43:09.297236,35.92998,0.207169,5100,L,2,('192.168.1.136'; 11000),(917840750, 379520933)
2019-05-11 09:43:09.494342,36.127086,0.197106,5100,L,2,('192.168.1.136'; 11000),(917840733, 379520816)
2019-05-11 09:43:09.695398,36.328142,0.201056,5100,L,2,('192.168.1.136'; 11000),(917840716, 379520683)
2019-05-11 09:43:09.913947,36.546691,0.218549,5100,L,2,('192.168.1.136'; 11000),(917840716, 379520566)
2019-05-11 09:43:10.110024,36.742768,0.196077,5100,L,2,('192.168.1.136'; 11000),(917840700, 379520433)
2019-05-11 09:43:10.319441,36.952185,0.209417,5100,L,2,('192.168.1.136'; 11000),(917840683, 379520316)
2019-05-11 09:43:10.525989,37.158733,0.206548,5100,L,2,('192.168.1.136'; 11000),(917840683, 379520183)
2019-05-11 09:43:10.729837,37.362581,0.203848,5100,L,2,('192.168.1.136'; 11000),(917840683, 379520066)
2019-05-11 09:43:10.929873,37.562617,0.200036,5100,L,2,('192.168.1.136'; 11000),(917840683, 379519933)
2019-05-11 09:43:11.129379,37.762123,0.199506,5100,L,2,('192.168.1.136'; 11000),(917840683, 379519800)
2019-05-11 09:43:11.333682,37.966426,0.204303,5100,L,2,('192.168.1.136'; 11000),(917840683, 379519666)
2019-05-11 09:43:11.543807,38.176551,0.210125,5100,L,2,('192.168.1.136'; 11000),(917840683, 379519550)
2019-05-11 09:43:11.750006,38.38275,0.206199,5100,L,2,('192.168.1.136'; 11000),(917840683, 379519416)
2019-05-11 09:43:11.951369,38.584113,0.201363,5100,L,2,('192.168.1.136'; 11000),(917840683, 379519283)
2019-05-11 09:43:12.143464,38.776208,0.192095,5100,L,2,('192.168.1.136'; 11000),(917840683, 379519150)
2019-05-11 09:43:12.361756,38.9945,0.218292,5100,L,2,('192.168.1.136'; 11000),(917840700, 379519033)
2019-05-11 09:43:12.556135,39.188879,0.194379,5100,L,2,('192.168.1.136'; 11000),(917840700, 379518900)
2019-05-11 09:43:12.768731,39.401475,0.212596,5100,L,2,('192.168.1.136'; 11000),(917840716, 379518783)
2019-05-11 09:43:12.966204,39.598948,0.197473,5100,L,2,('192.168.1.136'; 11000),(917840716, 379518666)
2019-05-11 09:43:13.163778,39.796522,0.197574,5100,L,2,('192.168.1.136'; 11000),(917840716, 379518550)
2019-05-11 09:43:13.382243,40.014987,0.218465,5100,L,2,('192.168.1.136'; 11000),(917840733, 379518450)
2019-05-11 09:43:13.586434,40.219178,0.204191,5100,L,2,('192.168.1.136'; 11000),(917840733, 379518350)
2019-05-11 09:43:13.780943,40.413687,0.194509,5100,L,2,('192.168.1.136'; 11000),(917840750, 379518250)
2019-05-11 09:43:13.983255,40.615999,0.202312,5100,L,2,('192.168.1.136'; 11000),(917840766, 379518150)
2019-05-11 09:43:14.195420,40.828164,0.212165,5100,L,2,('192.168.1.136'; 11000),(917840766, 379518066)
2019-05-11 09:43:14.400528,41.033272,0.205108,5100,L,2,('192.168.1.136'; 11000),(917840766, 379517983)
2019-05-11 09:43:14.592434,41.225178,0.191906,5100,L,2,('192.168.1.136'; 11000),(917840783, 379517900)
2019-05-11 09:43:14.798139,41.430883,0.205705,5100,L,2,('192.168.1.136'; 11000),(917840800, 379517833)
2019-05-11 09:43:15.014505,41.647249,0.216366,5100,L,2,('192.168.1.136'; 11000),(917840833, 379517700)
2019-05-11 09:43:15.207202,41.839946,0.192697,5100,L,2,('192.168.1.136'; 11000),(917840850, 379517633)
2019-05-11 09:43:15.413589,42.046333,0.206387,5100,L,2,('192.168.1.136'; 11000),(917840883, 379517583)
2019-05-11 09:43:15.622998,42.255742,0.209409,5100,L,2,('192.168.1.136'; 11000),(917840916, 379517533)
2019-05-11 09:43:15.829774,42.462518,0.206776,5100,L,2,('192.168.1.136'; 11000),(917840966, 379517483)
2019-05-11 09:43:16.024234,42.656978,0.19446,5100,L,2,('192.168.1.136'; 11000),(917841000, 379517433)
2019-05-11 09:43:16.228984,42.861728,0.20475,5100,L,2,('192.168.1.136'; 11000),(917841066, 379517383)
2019-05-11 09:43:16.436294,43.069038,0.20731,5100,L,2,('192.168.1.136'; 11000),(917841133, 379517333)
2019-05-11 09:43:16.637133,43.269877,0.200839,5100,L,2,('192.168.1.136'; 11000),(917841200, 379517300)
2019-05-11 09:43:16.848599,43.481343,0.211466,5100,L,2,('192.168.1.136'; 11000),(917841283, 379517266)
2019-05-11 09:43:17.054100,43.686844,0.205501,5100,L,2,('192.168.1.136'; 11000),(917841366, 379517233)
2019-05-11 09:43:17.258309,43.891053,0.204209,5100,L,2,('192.168.1.136'; 11000),(917841450, 379517216)
2019-05-11 09:43:17.461358,44.094102,0.203049,5100,L,2,('192.168.1.136'; 11000),(917841533, 379517200)
2019-05-11 09:43:17.662235,44.294979,0.200877,5100,L,2,('192.168.1.136'; 11000),(917841633, 379517183)
2019-05-11 09:43:17.865298,44.498042,0.203063,5100,L,2,('192.168.1.136'; 11000),(917841733, 379517183)
2019-05-11 09:43:18.072439,44.705183,0.207141,5100,L,2,('192.168.1.136'; 11000),(917841833, 379517183)
2019-05-11 09:43:18.263082,44.895826,0.190643,5100,L,2,('192.168.1.136'; 11000),(917841933, 379517183)
2019-05-11 09:43:18.476225,45.108969,0.213143,5100,L,2,('192.168.1.136'; 11000),(917842033, 379517200)
2019-05-11 09:43:18.680475,45.313219,0.20425,5100,L,2,('192.168.1.136'; 11000),(917842150, 379517200)
2019-05-11 09:43:18.885437,45.518181,0.204962,5100,L,2,('192.168.1.136'; 11000),(917842250, 379517216)
2019-05-11 09:43:19.091851,45.724595,0.206414,5100,L,2,('192.168.1.136'; 11000),(917842366, 379517216)
2019-05-11 09:43:19.291885,45.924629,0.200034,5100,L,2,('192.168.1.136'; 11000),(917842500, 379517233)
2019-05-11 09:43:19.490573,46.123317,0.198688,5100,L,2,('192.168.1.136'; 11000),(917842616, 379517250)
2019-05-11 09:43:19.703564,46.336308,0.212991,5100,L,2,('192.168.1.136'; 11000),(917842733, 379517250)
2019-05-11 09:43:19.896852,46.529596,0.193288,5100,L,2,('192.168.1.136'; 11000),(917842850, 379517266)
2019-05-11 09:43:20.114089,46.746833,0.217237,5100,L,2,('192.168.1.136'; 11000),(917842966, 379517266)
2019-05-11 09:43:20.309181,46.941925,0.195092,5100,L,2,('192.168.1.136'; 11000),(917843083, 379517266)
2019-05-11 09:43:20.507508,47.140252,0.198327,5100,L,2,('192.168.1.136'; 11000),(917843183, 379517283)
2019-05-11 09:43:20.726178,47.358922,0.21867,5100,L,2,('192.168.1.136'; 11000),(917843283, 379517283)
2019-05-11 09:43:20.928191,47.560935,0.202013,5100,L,2,('192.168.1.136'; 11000),(917843400, 379517300)
2019-05-11 09:43:21.131049,47.763793,0.202858,5100,L,2,('192.168.1.136'; 11000),(917843516, 379517300)
2019-05-11 09:43:21.328448,47.961192,0.197399,5100,L,2,('192.168.1.136'; 11000),(917843633, 379517300)
2019-05-11 09:43:21.542598,48.175342,0.21415,5100,L,2,('192.168.1.136'; 11000),(917843750, 379517300)
2019-05-11 09:43:21.744490,48.377234,0.201892,5100,L,2,('192.168.1.136'; 11000),(917843866, 379517300)
2019-05-11 09:43:21.945914,48.578658,0.201424,5100,L,2,('192.168.1.136'; 11000),(917843983, 379517300)
2019-05-11 09:43:22.154498,48.787242,0.208584,5100,L,2,('192.168.1.136'; 11000),(917844100, 379517300)
2019-05-11 09:43:22.345436,48.97818,0.190938,5100,L,2,('192.168.1.136'; 11000),(917844200, 379517283)
2019-05-11 09:43:22.561098,49.193842,0.215662,5100,L,2,('192.168.1.136'; 11000),(917844316, 379517283)
2019-05-11 09:43:22.752391,49.385135,0.191293,5100,L,2,('192.168.1.136'; 11000),(917844416, 379517283)
2019-05-11 09:43:22.967192,49.599936,0.214801,5100,L,2,('192.168.1.136'; 11000),(917844533, 379517266)
2019-05-11 09:43:23.165771,49.798515,0.198579,5100,L,2,('192.168.1.136'; 11000),(917844650, 379517266)
2019-05-11 09:43:23.372437,50.005181,0.206666,5100,L,2,('192.168.1.136'; 11000),(917844766, 379517250)
2019-05-11 09:43:23.577998,50.210742,0.205561,5100,L,2,('192.168.1.136'; 11000),(917844866, 379517250)
2019-05-11 09:43:23.786614,50.419358,0.208616,5100,L,2,('192.168.1.136'; 11000),(917844983, 379517250)
2019-05-11 09:43:23.989832,50.622576,0.203218,5100,L,2,('192.168.1.136'; 11000),(917845083, 379517233)
2019-05-11 09:43:24.194743,50.827487,0.204911,5100,L,2,('192.168.1.136'; 11000),(917845200, 379517233)
2019-05-11 09:43:24.385936,51.01868,0.191193,5100,L,2,('192.168.1.136'; 11000),(917845300, 379517216)
2019-05-11 09:43:24.588603,51.221347,0.202667,5100,L,2,('192.168.1.136'; 11000),(917845416, 379517216)
2019-05-11 09:43:24.805251,51.437995,0.216648,5100,L,2,('192.168.1.136'; 11000),(917845516, 379517200)
2019-05-11 09:43:25.003542,51.636286,0.198291,5100,L,2,('192.168.1.136'; 11000),(917845633, 379517200)
2019-05-11 09:43:25.206289,51.839033,0.202747,5100,L,2,('192.168.1.136'; 11000),(917845833, 379517183)
2019-05-11 09:43:25.414610,52.047354,0.208321,5100,L,2,('192.168.1.136'; 11000),(917845950, 379517183)
2019-05-11 09:43:25.621219,52.253963,0.206609,5100,L,2,('192.168.1.136'; 11000),(917846050, 379517183)
2019-05-11 09:43:25.821031,52.453775,0.199812,5100,L,2,('192.168.1.136'; 11000),(917846166, 379517166)
2019-05-11 09:43:26.019678,52.652422,0.198647,5100,L,2,('192.168.1.136'; 11000),(917846266, 379517166)
2019-05-11 09:43:26.223775,52.856519,0.204097,5100,L,2,('192.168.1.136'; 11000),(917846366, 379517166)
2019-05-11 09:43:26.434631,53.067375,0.210856,5100,L,2,('192.168.1.136'; 11000),(917846483, 379517166)
2019-05-11 09:43:26.637502,53.270246,0.202871,5100,L,2,('192.168.1.136'; 11000),(917846583, 379517166)
2019-05-11 09:43:26.840422,53.473166,0.20292,5100,L,2,('192.168.1.136'; 11000),(917846683, 379517166)
2019-05-11 09:43:27.050367,53.683111,0.209945,5100,L,2,('192.168.1.136'; 11000),(917846783, 379517166)
2019-05-11 09:43:27.246210,53.878954,0.195843,5100,L,2,('192.168.1.136'; 11000),(917846883, 379517166)
2019-05-11 09:43:27.455036,54.08778,0.208826,5100,L,2,('192.168.1.136'; 11000),(917846983, 379517166)
2019-05-11 09:43:27.653252,54.285996,0.198216,5100,L,2,('192.168.1.136'; 11000),(917847083, 379517166)
2019-05-11 09:43:27.860397,54.493141,0.207145,5100,L,2,('192.168.1.136'; 11000),(917847166, 379517166)
2019-05-11 09:43:28.067584,54.700328,0.207187,5100,L,2,('192.168.1.136'; 11000),(917847266, 379517150)
2019-05-11 09:43:28.267341,54.900085,0.199757,5100,L,2,('192.168.1.136'; 11000),(917847366, 379517150)
2019-05-11 09:43:28.467105,55.099849,0.199764,5100,L,2,('192.168.1.136'; 11000),(917847483, 379517150)
2019-05-11 09:43:28.668073,55.300817,0.200968,5100,L,2,('192.168.1.136'; 11000),(917847600, 379517133)
2019-05-11 09:43:28.871978,55.504722,0.203905,5100,L,2,('192.168.1.136'; 11000),(917847716, 379517133)
2019-05-11 09:43:29.078610,55.711354,0.206632,5100,L,2,('192.168.1.136'; 11000),(917847833, 379517116)
2019-05-11 09:43:29.287490,55.920234,0.20888,5100,L,2,('192.168.1.136'; 11000),(917847950, 379517116)
2019-05-11 09:43:29.488452,56.121196,0.200962,5100,L,2,('192.168.1.136'; 11000),(917848066, 379517116)
2019-05-11 09:43:29.688233,56.320977,0.199781,5100,L,2,('192.168.1.136'; 11000),(917848200, 379517100)
2019-05-11 09:43:29.903727,56.536471,0.215494,5100,L,2,('192.168.1.136'; 11000),(917848316, 379517083)
2019-05-11 09:43:30.099405,56.732149,0.195678,5100,L,2,('192.168.1.136'; 11000),(917848433, 379517083)
2019-05-11 09:43:30.307139,56.939883,0.207734,5100,L,2,('192.168.1.136'; 11000),(917848566, 379517066)
2019-05-11 09:43:30.505147,57.137891,0.198008,5100,L,2,('192.168.1.136'; 11000),(917848683, 379517066)
2019-05-11 09:43:30.722079,57.354823,0.216932,5100,L,2,('192.168.1.136'; 11000),(917848800, 379517050)
2019-05-11 09:43:30.922015,57.554759,0.199936,5100,L,2,('192.168.1.136'; 11000),(917848916, 379517033)
2019-05-11 09:43:31.121539,57.754283,0.199524,5100,L,2,('192.168.1.136'; 11000),(917849016, 379517016)
2019-05-11 09:43:31.333613,57.966357,0.212074,5100,L,2,('192.168.1.136'; 11000),(917849133, 379517000)
2019-05-11 09:43:31.537755,58.170499,0.204142,5100,L,2,('192.168.1.136'; 11000),(917849233, 379516983)
2019-05-11 09:43:31.738772,58.371516,0.201017,5100,L,2,('192.168.1.136'; 11000),(917849333, 379516966)
2019-05-11 09:43:31.943294,58.576038,0.204522,5100,L,2,('192.168.1.136'; 11000),(917849433, 379516950)
2019-05-11 09:43:32.143431,58.776175,0.200137,5100,L,2,('192.168.1.136'; 11000),(917849533, 379516916)
2019-05-11 09:43:32.348865,58.981609,0.205434,5100,L,2,('192.168.1.136'; 11000),(917849633, 379516866)
2019-05-11 09:43:32.555821,59.188565,0.206956,5100,L,2,('192.168.1.136'; 11000),(917849733, 379516833)
2019-05-11 09:43:32.755853,59.388597,0.200032,5100,L,2,('192.168.1.136'; 11000),(917849816, 379516783)
2019-05-11 09:43:32.962158,59.594902,0.206305,5100,L,2,('192.168.1.136'; 11000),(917849916, 379516733)
2019-05-11 09:43:33.170243,59.802987,0.208085,5100,L,2,('192.168.1.136'; 11000),(917849983, 379516666)
2019-05-11 09:43:33.365687,59.998431,0.195444,5100,L,2,('192.168.1.136'; 11000),(917850050, 379516600)
2019-05-11 09:43:33.572648,60.205392,0.206961,5100,L,2,('192.168.1.136'; 11000),(917850116, 379516533)
2019-05-11 09:43:33.770970,60.403714,0.198322,5100,L,2,('192.168.1.136'; 11000),(917850183, 379516450)
2019-05-11 09:43:33.985138,60.617882,0.214168,5100,L,2,('192.168.1.136'; 11000),(917850233, 379516383)
2019-05-11 09:43:34.188034,60.820778,0.202896,5100,L,2,('192.168.1.136'; 11000),(917850266, 379516300)
2019-05-11 09:43:34.394130,61.026874,0.206096,5100,L,2,('192.168.1.136'; 11000),(917850300, 379516216)
2019-05-11 09:43:34.598579,61.231323,0.204449,5100,L,2,('192.168.1.136'; 11000),(917850316, 379516133)
