Time,Delta,Dela Prev,Data Id,Data Type,Data Count,Ip Address,Data
2019-05-11 01:41:23.839946,14.197538,0.198703,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:24.056718,14.41431,0.216772,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:24.257633,14.615225,0.200915,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:24.458796,14.816388,0.201163,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:24.658378,15.01597,0.199582,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:24.859285,15.216877,0.200907,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:25.074848,15.43244,0.215563,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:25.273974,15.631566,0.199126,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:25.478888,15.83648,0.204914,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:25.689330,16.046922,0.210442,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:25.887026,16.244618,0.197696,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:26.090559,16.448151,0.203533,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:26.296811,16.654403,0.206252,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:26.493373,16.850965,0.196562,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:26.696071,17.053663,0.202698,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:26.906423,17.264015,0.210352,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:27.105650,17.463242,0.199227,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:27.315187,17.672779,0.209537,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:27.524590,17.882182,0.209403,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:27.726818,18.08441,0.202228,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:27.921963,18.279555,0.195145,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:28.131420,18.489012,0.209457,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:28.341593,18.699185,0.210173,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:28.544246,18.901838,0.202653,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:28.737843,19.095435,0.193597,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:28.939187,19.296779,0.201344,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:29.126660,19.484252,0.187473,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:29.326897,19.684489,0.200237,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:29.544321,19.901913,0.217424,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:29.746744,20.104336,0.202423,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:29.947741,20.305333,0.200997,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:30.153628,20.51122,0.205887,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:30.348847,20.706439,0.195219,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:30.560189,20.917781,0.211342,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:30.759662,21.117254,0.199473,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:30.972319,21.329911,0.212657,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:31.174980,21.532572,0.202661,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:31.381843,21.739435,0.206863,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:31.586028,21.94362,0.204185,5100,L,2,('192.168.1.136'; 11000),(0, 0)
2019-05-11 01:41:31.783197,22.140789,0.197169,5100,L,2,('192.168.1.136'; 11000),(917778283, 379515133)
2019-05-11 01:41:31.987446,22.345038,0.204249,5100,L,2,('192.168.1.136'; 11000),(917777616, 379514466)
2019-05-11 01:41:32.188442,22.546034,0.200996,5100,L,2,('192.168.1.136'; 11000),(917777683, 379514650)
2019-05-11 01:41:32.388384,22.745976,0.199942,5100,L,2,('192.168.1.136'; 11000),(917777700, 379514733)
2019-05-11 01:41:32.601803,22.959395,0.213419,5100,L,2,('192.168.1.136'; 11000),(917777783, 379514900)
2019-05-11 01:41:32.806208,23.1638,0.204405,5100,L,2,('192.168.1.136'; 11000),(917777866, 379515033)
2019-05-11 01:41:33.003524,23.361116,0.197316,5100,L,2,('192.168.1.136'; 11000),(917777966, 379515150)
2019-05-11 01:41:33.209812,23.567404,0.206288,5100,L,2,('192.168.1.136'; 11000),(917778100, 379515350)
2019-05-11 01:41:33.418984,23.776576,0.209172,5100,L,2,('192.168.1.136'; 11000),(917778150, 379515450)
2019-05-11 01:41:33.622881,23.980473,0.203897,5100,L,2,('192.168.1.136'; 11000),(917778183, 379515500)
2019-05-11 01:41:33.819749,24.177341,0.196868,5100,L,2,('192.168.1.136'; 11000),(917778183, 379515533)
2019-05-11 01:41:34.021263,24.378855,0.201514,5100,L,2,('192.168.1.136'; 11000),(917778183, 379515566)
2019-05-11 01:41:34.236499,24.594091,0.215236,5100,L,2,('192.168.1.136'; 11000),(917778183, 379515550)
2019-05-11 01:41:34.438594,24.796186,0.202095,5100,L,2,('192.168.1.136'; 11000),(917778150, 379515516)
2019-05-11 01:41:34.639589,24.997181,0.200995,5100,L,2,('192.168.1.136'; 11000),(917778116, 379515500)
2019-05-11 01:41:34.840198,25.19779,0.200609,5100,L,2,('192.168.1.136'; 11000),(917778100, 379515500)
2019-05-11 01:41:35.053467,25.411059,0.213269,5100,L,2,('192.168.1.136'; 11000),(917778066, 379515450)
2019-05-11 01:41:35.255776,25.613368,0.202309,5100,L,2,('192.168.1.136'; 11000),(917778050, 379515450)
2019-05-11 01:41:35.455237,25.812829,0.199461,5100,L,2,('192.168.1.136'; 11000),(917778033, 379515400)
2019-05-11 01:41:35.656918,26.01451,0.201681,5100,L,2,('192.168.1.136'; 11000),(917778050, 379515416)
2019-05-11 01:41:35.855224,26.212816,0.198306,5100,L,2,('192.168.1.136'; 11000),(917778050, 379515400)
2019-05-11 01:41:36.071256,26.428848,0.216032,5100,L,2,('192.168.1.136'; 11000),(917778050, 379515400)
2019-05-11 01:41:36.276188,26.63378,0.204932,5100,L,2,('192.168.1.136'; 11000),(917778066, 379515400)
2019-05-11 01:41:36.476192,26.833784,0.200004,5100,L,2,('192.168.1.136'; 11000),(917778066, 379515400)
2019-05-11 01:41:36.679879,27.037471,0.203687,5100,L,2,('192.168.1.136'; 11000),(917778083, 379515400)
2019-05-11 01:41:36.890101,27.247693,0.210222,5100,L,2,('192.168.1.136'; 11000),(917778083, 379515400)
2019-05-11 01:41:37.094129,27.451721,0.204028,5100,L,2,('192.168.1.136'; 11000),(917778100, 379515400)
2019-05-11 01:41:37.294166,27.651758,0.200037,5100,L,2,('192.168.1.136'; 11000),(917778100, 379515400)
2019-05-11 01:41:37.493783,27.851375,0.199617,5100,L,2,('192.168.1.136'; 11000),(917778116, 379515400)
2019-05-11 01:41:37.694037,28.051629,0.200254,5100,L,2,('192.168.1.136'; 11000),(917778116, 379515400)
2019-05-11 01:41:37.909617,28.267209,0.21558,5100,L,2,('192.168.1.136'; 11000),(917778166, 379515383)
2019-05-11 01:41:38.114156,28.471748,0.204539,5100,L,2,('192.168.1.136'; 11000),(917778166, 379515333)
2019-05-11 01:41:38.318383,28.675975,0.204227,5100,L,2,('192.168.1.136'; 11000),(917778183, 379515300)
2019-05-11 01:41:38.520695,28.878287,0.202312,5100,L,2,('192.168.1.136'; 11000),(917778216, 379515266)
2019-05-11 01:41:38.724821,29.082413,0.204126,5100,L,2,('192.168.1.136'; 11000),(917778233, 379515233)
2019-05-11 01:41:38.917018,29.27461,0.192197,5100,L,2,('192.168.1.136'; 11000),(917778266, 379515200)
2019-05-11 01:41:39.134167,29.491759,0.217149,5100,L,2,('192.168.1.136'; 11000),(917778283, 379515183)
2019-05-11 01:41:39.335348,29.69294,0.201181,5100,L,2,('192.168.1.136'; 11000),(917778316, 379515166)
2019-05-11 01:41:39.542071,29.899663,0.206723,5100,L,2,('192.168.1.136'; 11000),(917778350, 379515150)
2019-05-11 01:41:39.735838,30.09343,0.193767,5100,L,2,('192.168.1.136'; 11000),(917778366, 379515116)
2019-05-11 01:41:39.936005,30.293597,0.200167,5100,L,2,('192.168.1.136'; 11000),(917778383, 379515100)
2019-05-11 01:41:40.154182,30.511774,0.218177,5100,L,2,('192.168.1.136'; 11000),(917778400, 379515083)
2019-05-11 01:41:40.375847,30.733439,0.221665,5100,L,2,('192.168.1.136'; 11000),(917778433, 379515083)
2019-05-11 01:41:40.578043,30.935635,0.202196,5100,L,2,('192.168.1.136'; 11000),(917778466, 379515083)
2019-05-11 01:41:40.777347,31.134939,0.199304,5100,L,2,('192.168.1.136'; 11000),(917778500, 379515083)
2019-05-11 01:41:40.987015,31.344607,0.209668,5100,L,2,('192.168.1.136'; 11000),(917778533, 379515100)
2019-05-11 01:41:41.194217,31.551809,0.207202,5100,L,2,('192.168.1.136'; 11000),(917778566, 379515100)
2019-05-11 01:41:41.397584,31.755176,0.203367,5100,L,2,('192.168.1.136'; 11000),(917778600, 379515116)
2019-05-11 01:41:41.598733,31.956325,0.201149,5100,L,2,('192.168.1.136'; 11000),(917778633, 379515116)
2019-05-11 01:41:41.805937,32.163529,0.207204,5100,L,2,('192.168.1.136'; 11000),(917778666, 379515133)
2019-05-11 01:41:42.010218,32.36781,0.204281,5100,L,2,('192.168.1.136'; 11000),(917778716, 379515166)
2019-05-11 01:41:42.214217,32.571809,0.203999,5100,L,2,('192.168.1.136'; 11000),(917778766, 379515200)
2019-05-11 01:41:42.407736,32.765328,0.193519,5100,L,2,('192.168.1.136'; 11000),(917778816, 379515216)
2019-05-11 01:41:42.611193,32.968785,0.203457,5100,L,2,('192.168.1.136'; 11000),(917778866, 379515233)
2019-05-11 01:41:42.822057,33.179649,0.210864,5100,L,2,('192.168.1.136'; 11000),(917778900, 379515233)
2019-05-11 01:41:43.029935,33.387527,0.207878,5100,L,2,('192.168.1.136'; 11000),(917778950, 379515266)
2019-05-11 01:41:43.234236,33.591828,0.204301,5100,L,2,('192.168.1.136'; 11000),(917778983, 379515300)
2019-05-11 01:41:43.434599,33.792191,0.200363,5100,L,2,('192.168.1.136'; 11000),(917779033, 379515316)
2019-05-11 01:41:43.630110,33.987702,0.195511,5100,L,2,('192.168.1.136'; 11000),(917779066, 379515333)
2019-05-11 01:41:43.844835,34.202427,0.214725,5100,L,2,('192.168.1.136'; 11000),(917779100, 379515350)
2019-05-11 01:41:44.048847,34.406439,0.204012,5100,L,2,('192.168.1.136'; 11000),(917779133, 379515366)
2019-05-11 01:41:44.254357,34.611949,0.20551,5100,L,2,('192.168.1.136'; 11000),(917779166, 379515383)
2019-05-11 01:41:44.458460,34.816052,0.204103,5100,L,2,('192.168.1.136'; 11000),(917779216, 379515400)
2019-05-11 01:41:44.662326,35.019918,0.203866,5100,L,2,('192.168.1.136'; 11000),(917779266, 379515416)
2019-05-11 01:41:44.862069,35.219661,0.199743,5100,L,2,('192.168.1.136'; 11000),(917779300, 379515416)
2019-05-11 01:41:45.064181,35.421773,0.202112,5100,L,2,('192.168.1.136'; 11000),(917779333, 379515433)
2019-05-11 01:41:45.274246,35.631838,0.210065,5100,L,2,('192.168.1.136'; 11000),(917779366, 379515450)
2019-05-11 01:41:45.474081,35.831673,0.199835,5100,L,2,('192.168.1.136'; 11000),(917779416, 379515466)
2019-05-11 01:41:45.681571,36.039163,0.20749,5100,L,2,('192.168.1.136'; 11000),(917779450, 379515483)
2019-05-11 01:41:45.886031,36.243623,0.20446,5100,L,2,('192.168.1.136'; 11000),(917779466, 379515483)
2019-05-11 01:41:46.085265,36.442857,0.199234,5100,L,2,('192.168.1.136'; 11000),(917779500, 379515500)
2019-05-11 01:41:46.294377,36.651969,0.209112,5100,L,2,('192.168.1.136'; 11000),(917779516, 379515516)
2019-05-11 01:41:46.497763,36.855355,0.203386,5100,L,2,('192.168.1.136'; 11000),(917779533, 379515533)
2019-05-11 01:41:46.698157,37.055749,0.200394,5100,L,2,('192.168.1.136'; 11000),(917779566, 379515533)
2019-05-11 01:41:46.902206,37.259798,0.204049,5100,L,2,('192.168.1.136'; 11000),(917779566, 379515550)
2019-05-11 01:41:47.102314,37.459906,0.200108,5100,L,2,('192.168.1.136'; 11000),(917779566, 379515566)
2019-05-11 01:41:47.312326,37.669918,0.210012,5100,L,2,('192.168.1.136'; 11000),(917779583, 379515566)
2019-05-11 01:41:47.503357,37.860949,0.191031,5100,L,2,('192.168.1.136'; 11000),(917779583, 379515583)
2019-05-11 01:41:47.718443,38.076035,0.215086,5100,L,2,('192.168.1.136'; 11000),(917779600, 379515583)
2019-05-11 01:41:47.916075,38.273667,0.197632,5100,L,2,('192.168.1.136'; 11000),(917779600, 379515600)
2019-05-11 01:41:48.128840,38.486432,0.212765,5100,L,2,('192.168.1.136'; 11000),(917779600, 379515600)
2019-05-11 01:41:48.320867,38.678459,0.192027,5100,L,2,('192.168.1.136'; 11000),(917779600, 379515633)
2019-05-11 01:41:48.525084,38.882676,0.204217,5100,L,2,('192.168.1.136'; 11000),(917779616, 379515650)
2019-05-11 01:41:48.730638,39.08823,0.205554,5100,L,2,('192.168.1.136'; 11000),(917779633, 379515650)
2019-05-11 01:41:48.946381,39.303973,0.215743,5100,L,2,('192.168.1.136'; 11000),(917779666, 379515650)
2019-05-11 01:41:49.147348,39.50494,0.200967,5100,L,2,('192.168.1.136'; 11000),(917779700, 379515666)
2019-05-11 01:41:49.354556,39.712148,0.207208,5100,L,2,('192.168.1.136'; 11000),(917779733, 379515650)
2019-05-11 01:41:49.546445,39.904037,0.191889,5100,L,2,('192.168.1.136'; 11000),(917779750, 379515650)
2019-05-11 01:41:49.760730,40.118322,0.214285,5100,L,2,('192.168.1.136'; 11000),(917779766, 379515633)
2019-05-11 01:41:49.966149,40.323741,0.205419,5100,L,2,('192.168.1.136'; 11000),(917779783, 379515633)
2019-05-11 01:41:50.169123,40.526715,0.202974,5100,L,2,('192.168.1.136'; 11000),(917779800, 379515616)
2019-05-11 01:41:50.366504,40.724096,0.197381,5100,L,2,('192.168.1.136'; 11000),(917779816, 379515616)
2019-05-11 01:41:50.577861,40.935453,0.211357,5100,L,2,('192.168.1.136'; 11000),(917779850, 379515616)
2019-05-11 01:41:50.775118,41.13271,0.197257,5100,L,2,('192.168.1.136'; 11000),(917779866, 379515633)
2019-05-11 01:41:50.984706,41.342298,0.209588,5100,L,2,('192.168.1.136'; 11000),(917779916, 379515633)
2019-05-11 01:41:51.188091,41.545683,0.203385,5100,L,2,('192.168.1.136'; 11000),(917779950, 379515633)
2019-05-11 01:41:51.390635,41.748227,0.202544,5100,L,2,('192.168.1.136'; 11000),(917779983, 379515633)
2019-05-11 01:41:51.577835,41.935427,0.1872,5100,L,2,('192.168.1.136'; 11000),(917780016, 379515616)
2019-05-11 01:41:51.798288,42.15588,0.220453,5100,L,2,('192.168.1.136'; 11000),(917780033, 379515616)
2019-05-11 01:41:51.983451,42.341043,0.185163,5100,L,2,('192.168.1.136'; 11000),(917780066, 379515616)
2019-05-11 01:41:52.189971,42.547563,0.20652,5100,L,2,('192.168.1.136'; 11000),(917780100, 379515616)
2019-05-11 01:41:52.394409,42.752001,0.204438,5100,L,2,('192.168.1.136'; 11000),(917780116, 379515616)
2019-05-11 01:41:52.593661,42.951253,0.199252,5100,L,2,('192.168.1.136'; 11000),(917780133, 379515633)
2019-05-11 01:41:52.797048,43.15464,0.203387,5100,L,2,('192.168.1.136'; 11000),(917780133, 379515633)
2019-05-11 01:41:52.999335,43.356927,0.202287,5100,L,2,('192.168.1.136'; 11000),(917780150, 379515633)
2019-05-11 01:41:53.201447,43.559039,0.202112,5100,L,2,('192.168.1.136'; 11000),(917780183, 379515633)
2019-05-11 01:41:53.399886,43.757478,0.198439,5100,L,2,('192.168.1.136'; 11000),(917780216, 379515633)
2019-05-11 01:41:53.610704,43.968296,0.210818,5100,L,2,('192.168.1.136'; 11000),(917780233, 379515633)
2019-05-11 01:41:53.815662,44.173254,0.204958,5100,L,2,('192.168.1.136'; 11000),(917780266, 379515633)
2019-05-11 01:41:54.014514,44.372106,0.198852,5100,L,2,('192.168.1.136'; 11000),(917780300, 379515633)
2019-05-11 01:41:54.225637,44.583229,0.211123,5100,L,2,('192.168.1.136'; 11000),(917780316, 379515633)
2019-05-11 01:41:54.421167,44.778759,0.19553,5100,L,2,('192.168.1.136'; 11000),(917780350, 379515616)
2019-05-11 01:41:54.627521,44.985113,0.206354,5100,L,2,('192.168.1.136'; 11000),(917780366, 379515616)
2019-05-11 01:41:54.832687,45.190279,0.205166,5100,L,2,('192.168.1.136'; 11000),(917780400, 379515600)
2019-05-11 01:41:55.039250,45.396842,0.206563,5100,L,2,('192.168.1.136'; 11000),(917780416, 379515600)
2019-05-11 01:41:55.249867,45.607459,0.210617,5100,L,2,('192.168.1.136'; 11000),(917780433, 379515600)
2019-05-11 01:41:55.449131,45.806723,0.199264,5100,L,2,('192.168.1.136'; 11000),(917780466, 379515583)
2019-05-11 01:41:55.657471,46.015063,0.20834,5100,L,2,('192.168.1.136'; 11000),(917780483, 379515583)
2019-05-11 01:41:55.851169,46.208761,0.193698,5100,L,2,('192.168.1.136'; 11000),(917780533, 379515566)
2019-05-11 01:41:56.064517,46.422109,0.213348,5100,L,2,('192.168.1.136'; 11000),(917780550, 379515566)
2019-05-11 01:41:56.270497,46.628089,0.20598,5100,L,2,('192.168.1.136'; 11000),(917780566, 379515566)
2019-05-11 01:41:56.459935,46.817527,0.189438,5100,L,2,('192.168.1.136'; 11000),(917780583, 379515566)
2019-05-11 01:41:56.663263,47.020855,0.203328,5100,L,2,('192.168.1.136'; 11000),(917780600, 379515550)
2019-05-11 01:41:56.881995,47.239587,0.218732,5100,L,2,('192.168.1.136'; 11000),(917780600, 379515533)
2019-05-11 01:41:57.083233,47.440825,0.201238,5100,L,2,('192.168.1.136'; 11000),(917780616, 379515533)
2019-05-11 01:41:57.283779,47.641371,0.200546,5100,L,2,('192.168.1.136'; 11000),(917780616, 379515516)
2019-05-11 01:41:57.483950,47.841542,0.200171,5100,L,2,('192.168.1.136'; 11000),(917780616, 379515500)
2019-05-11 01:41:57.683943,48.041535,0.199993,5100,L,2,('192.168.1.136'; 11000),(917780616, 379515500)
2019-05-11 01:41:57.901611,48.259203,0.217668,5100,L,2,('192.168.1.136'; 11000),(917780616, 379515500)
2019-05-11 01:41:58.096285,48.453877,0.194674,5100,L,2,('192.168.1.136'; 11000),(917780616, 379515500)
2019-05-11 01:41:58.310062,48.667654,0.213777,5100,L,2,('192.168.1.136'; 11000),(917780600, 379515500)
2019-05-11 01:41:58.509930,48.867522,0.199868,5100,L,2,('192.168.1.136'; 11000),(917780583, 379515483)
2019-05-11 01:41:58.712516,49.070108,0.202586,5100,L,2,('192.168.1.136'; 11000),(917780566, 379515483)
2019-05-11 01:41:58.912254,49.269846,0.199738,5100,L,2,('192.168.1.136'; 11000),(917780550, 379515466)
2019-05-11 01:41:59.118148,49.47574,0.205894,5100,L,2,('192.168.1.136'; 11000),(917780533, 379515466)
2019-05-11 01:41:59.328633,49.686225,0.210485,5100,L,2,('192.168.1.136'; 11000),(917780516, 379515466)
2019-05-11 01:41:59.527751,49.885343,0.199118,5100,L,2,('192.168.1.136'; 11000),(917780500, 379515466)
2019-05-11 01:41:59.727892,50.085484,0.200141,5100,L,2,('192.168.1.136'; 11000),(917780500, 379515466)
2019-05-11 01:41:59.933646,50.291238,0.205754,5100,L,2,('192.168.1.136'; 11000),(917780483, 379515466)
2019-05-11 01:42:00.134355,50.491947,0.200709,5100,L,2,('192.168.1.136'; 11000),(917780466, 379515483)
2019-05-11 01:42:00.347646,50.705238,0.213291,5100,L,2,('192.168.1.136'; 11000),(917780450, 379515483)
2019-05-11 01:42:00.548001,50.905593,0.200355,5100,L,2,('192.168.1.136'; 11000),(917780433, 379515483)
2019-05-11 01:42:00.745345,51.102937,0.197344,5100,L,2,('192.168.1.136'; 11000),(917780416, 379515500)
2019-05-11 01:42:00.952559,51.310151,0.207214,5100,L,2,('192.168.1.136'; 11000),(917780416, 379515516)
2019-05-11 01:42:01.163827,51.521419,0.211268,5100,L,2,('192.168.1.136'; 11000),(917780400, 379515516)
2019-05-11 01:42:01.360403,51.717995,0.196576,5100,L,2,('192.168.1.136'; 11000),(917780383, 379515550)
2019-05-11 01:42:01.563771,51.921363,0.203368,5100,L,2,('192.168.1.136'; 11000),(917780366, 379515566)
2019-05-11 01:42:01.776082,52.133674,0.212311,5100,L,2,('192.168.1.136'; 11000),(917780333, 379515566)
2019-05-11 01:42:01.981644,52.339236,0.205562,5100,L,2,('192.168.1.136'; 11000),(917780300, 379515583)
2019-05-11 01:42:02.177960,52.535552,0.196316,5100,L,2,('192.168.1.136'; 11000),(917780283, 379515600)
2019-05-11 01:42:02.378119,52.735711,0.200159,5100,L,2,('192.168.1.136'; 11000),(917780266, 379515633)
2019-05-11 01:42:02.583851,52.941443,0.205732,5100,L,2,('192.168.1.136'; 11000),(917780250, 379515650)
2019-05-11 01:42:02.798069,53.155661,0.214218,5100,L,2,('192.168.1.136'; 11000),(917780233, 379515650)
2019-05-11 01:42:03.022514,53.380106,0.224445,5100,L,2,('192.168.1.136'; 11000),(917780216, 379515650)
2019-05-11 01:42:03.220061,53.577653,0.197547,5100,L,2,('192.168.1.136'; 11000),(917780216, 379515666)
2019-05-11 01:42:03.428608,53.7862,0.208547,5100,L,2,('192.168.1.136'; 11000),(917780183, 379515683)
2019-05-11 01:42:03.629123,53.986715,0.200515,5100,L,2,('192.168.1.136'; 11000),(917780183, 379515700)
2019-05-11 01:42:03.831140,54.188732,0.202017,5100,L,2,('192.168.1.136'; 11000),(917780166, 379515716)
2019-05-11 01:42:04.042005,54.399597,0.210865,5100,L,2,('192.168.1.136'; 11000),(917780166, 379515716)
2019-05-11 01:42:04.231623,54.589215,0.189618,5100,L,2,('192.168.1.136'; 11000),(917780150, 379515733)
2019-05-11 01:42:04.447806,54.805398,0.216183,5100,L,2,('192.168.1.136'; 11000),(917780150, 379515733)
2019-05-11 01:42:04.642835,55.000427,0.195029,5100,L,2,('192.168.1.136'; 11000),(917780150, 379515766)
2019-05-11 01:42:04.846327,55.203919,0.203492,5100,L,2,('192.168.1.136'; 11000),(917780133, 379515783)
2019-05-11 01:42:05.061871,55.419463,0.215544,5100,L,2,('192.168.1.136'; 11000),(917780133, 379515800)
